309,activerecord-jdbcmysql-adapter-1.0.0.beta2,"","",""
310,activerecord-jdbcmysql-adapter,"","",""
311,activerecord-jdbcmysql-adapter-1.0.2,"","",""
312,activerecord-jdbcmysql-adapter-0.9.3,"","",""
313,activerecord-jdbcmysql-adapter,"","",""
314,activerecord-jdbcmysql-adapter-1.0.0.beta1,"","",""
315,activerecord-jdbcmysql-adapter-1.0.0,"","",""
316,activerecord-jdbcmysql-adapter,0.7.2|0.7.1,Nick Sieger|Ola Bini and JRuby contributors,activerecord-jdbc-adapter|jdbc-mysql
317,activerecord-jdbcmysql-adapter-1.0.1,"","",""
318,activerecord-jdbcpostgresql-adapter,"","",""
319,activerecord-jdbcpostgresql-adapter-1.0.0.beta1,"","",""
320,activerecord-jdbcpostgresql-adapter-1.0.0,"","",""
321,activerecord-jdbcpostgresql-adapter-0.9.4,"","",""
322,activerecord-jdbcpostgresql-adapter,0.8.1,Nick Sieger|Ola Bini and JRuby contributors,activerecord-jdbc-adapter|jdbc-postgres
323,activerecord-jdbcpostgresql-adapter-1.0.1,"","",""
324,activerecord-jdbcpostgresql-adapter,1.1.0,Nick Sieger|Ola Bini and JRuby contributors,jdbc-postgres|rubyforge|hoe|activerecord-jdbc-adapter
325,activerecord-jdbcpostgresql-adapter-0.9.3,"","",""
326,activerecord-jdbcpostgresql-adapter-1.0.0.beta2,"","",""
327,activerecord-jdbcpostgresql-adapter,"","",""
328,activerecord-jdbcpostgresql-adapter-1.0.3,"","",""
329,activerecord-jdbcpostgresql-adapter-0.9.7,"","",""
330,activerecord-jdbcpostgresql-adapter,"","",""
331,activerecord-jdbcpostgresql-adapter-0.9.5,"","",""
332,activerecord-jdbcpostgresql-adapter,1.1.1|0.8.2|0.7,Nick Sieger|Ola Bini and JRuby contributors,jdbc-postgres|activerecord-jdbc-adapter
333,activerecord-jdbcpostgresql-adapter-1.0.2,"","",""
334,activerecord-jdbcpostgresql-adapter-0.9.6,"","",""
335,activerecord-jdbcpostgresql-adapter,0.9.1,Nick Sieger|Ola Bini and JRuby contributors,jdbc-postgres|activerecord-jdbc-adapter
336,activerecord-jdbcsqlite3-adapter,"","",""
337,activerecord-jdbcsqlite3-adapter-1.0.3,"","",""
338,activerecord-jdbcsqlite3-adapter,0.9,Nick Sieger|Ola Bini and JRuby contributors,activerecord-jdbc-adapter|jdbc-sqlite3
339,activerecord-jdbcsqlite3-adapter-1.0.0.beta2,"","",""
340,activerecord-jdbcsqlite3-adapter-0.9.6,"","",""
341,activerecord-jdbcsqlite3-adapter-1.0.0.beta1,"","",""
342,activerecord-jdbcsqlite3-adapter,"","",""
343,activerecord-jdbcsqlite3-adapter-1.0.2,"","",""
344,activerecord-jdbcsqlite3-adapter,"","",""
345,activerecord-jdbcsqlite3-adapter-0.9.4,"","",""
346,activerecord-jdbcsqlite3-adapter,"","",""
347,activerecord-jdbcsqlite3-adapter-1.0.1,"","",""
348,activerecord-jdbcsqlite3-adapter,"","",""
349,activerecord-jdbcsqlite3-adapter-0.9.7,"","",""
350,activerecord-jdbcsqlite3-adapter-0.9.5,"","",""
351,activerecord-jdbcsqlite3-adapter-0.9.3,"","",""
352,activerecord-jdbcsqlite3-adapter-1.0.0,"","",""
353,activerecord-jdbcsqlite3-adapter,"","",""
354,activerecord-lazy-attributes,0.0.1|0.0.5|0.0.4,Moritz Heidkamp,activerecord|rspec
355,activerecord-mimer,0.0.3|0.0.4|0.0.1,Ola Bini,""
356,activerecord-multiconditions,"","",""
357,activerecord-mysql2legacydb-adapter,"","",""
358,activerecord-mysql2spatial-adapter,0.3.0|0.2.1,Daniel Azuma,rgeo-activerecord|mysql2
359,activerecord-mysql-adapter-flags,"","",""
360,activerecord-mysqlspatial-adapter,0.3.0|0.2.0,Daniel Azuma,mysql|rgeo-activerecord
361,activerecord-nulldb-adapter,0.2.1|0.0.3|0.1.1,Avdi Grimm|Myron Marston,rspec|activerecord
362,activerecord_null_object,0.2.0,Scott Woods,""
363,activerecord-odbc-adapter,"","",""
364,activerecord-oracle_enhanced-adapter,1.2.3|1.1.1|1.1.2|1.2.0|1.1.5|1.1.3|1.1.9|1.3.1|1.2.1|1.2.2|1.3.2|1.1.7|1.1.6|1.1.0|1.1.4|1.1.8|1.3.0,Raimonds Simanovskis,rspec
365,activerecord-postgis-adapter,0.2.0|0.2.3|0.3.1|0.2.1|0.2.2,Daniel Azuma,rgeo-activerecord|pg
366,activerecord-postgres-copy,"","",""
367,activerecord-postgres-hstore,0.0.3|0.0.4|0.0.1,Juan Maiz,rspec
368,activerecord_random,1.0.0.rc|1.0.0.rc2|1.0.0,Gnomeslab|Lda.,fuubar|factory_girl_rails|rspec|ruby-debug19|mysql2|database_cleaner|activerecord
369,activerecord_save_many,0.6.2|0.4.0|0.2.0|0.5.0|0.7.1|0.7.0|0.8.0|0.6.1,mccraigmccraig,rspec|yard|rr|activerecord_execute_raw
370,active_record_serialize_json,0.0.0,Florian Frank,json
371,active_record_shards,2.0.0.beta2,Mick Staugaard|Eric Chapweske,bundler|mocha|shoulda|rake|activerecord|ruby-debug
372,activerecord-simpledb-adapter,0.1.1|0.1.2|0.2.0|0.2.1,Ilia Ablamonov|Alex Gorkunov|Cloud Castle Inc.,rspec|activesupport|bundler|uuidtools|rails|aws|activerecord|jeweler|aws|rcov|activerecord|activesupport|rails|thor|genspec
373,activerecord_snapshot_view,0.9.3|0.11.6|0.11.0|0.11.4|0.11.2|0.11.8|0.9.2|0.11.1|0.11.5|0.11.3|0.10.0,mccraig mccraig of the clan mccraig,rspec
374,activerecord-spatialite-adapter,0.2.3|0.2.0|0.2.1|0.2.2,Daniel Azuma,rgeo-activerecord|sqlite3-ruby
375,activerecord-sqlanywhere-adapter,0.1.2|0.1.0|0.1.3,Eric Farrar,sqlanywhere|activerecord
376,activerecord-sqlserver-adapter,2.3.1|2.3.2|3.0.8|3.0.4|3.0.7|2.2.21|3.0.0|2.3.11|2.2.19|3.0.5|2.3.12|2.3.14|2.3.6|2.3.10|2.2.20|2.3.5|2.2.22|3.0.3|3.0.2|3.0.6|2.3.13|2.3.4|2.3.7|3.0.1|2.3.8|2.2.18|2.3.9|3.0.9|2.3.3,Ken Collins|Murray Steele|Shawn Balestracci|Joe Rafaniello|Tom Ward,""
377,activerecord-sqlserver-adapter-schemas,1.0.1|1.0.0,Airlite Plastics,activerecord-sqlserver-adapter
378,active_record_stash,0.0.0,Stefan Penner,rspec
379,activerecord-tableless,"","",""
380,activerecord-table_version,"","",""
381,activerecord_unload_all_fixtures,0.1.4|0.1.3,mccraig mccraig of the clan mccraig,rspec
382,active_record_voyeur,1.0.3,markbates,""
383,activerecord_worm_table,0.8.0|0.2.0|0.5.0|0.3.0|0.6.0|0.8.1|0.4.0,mccraig mccraig of the clan mccraig,rspec
384,activeresource,2.1.2|2.3.9.pre|3.0.0.beta2|3.0.0|2.3.5|3.0.4.rc|2.3.9|3.0.0.rc2|3.0.0.beta4|3.0.4.rc1|2.3.6|2.3.0|2.3.2|2.0.5|3.0.1|2.1.1|2.3.8.pre1|2.0.2|2.3.10|3.0.2|2.3.8|3.0.0.beta3|2.0.4|3.0.0.beta|3.0.0.rc|2.2.2|2.3.7|2.3.4|2.1.0|2.2.3|3.0.3|2.3.3,David Heinemeier Hansson,activesupport
385,active_resource_extensions,0.0.2,Paul McMahon,rspec|rails
386,active_resource_pagination,0.0.4|0.0.6|0.0.3|0.0.1,Dorren Chen,rspec
387,active_resource_test_helper,"","",""
388,active_resource_throttle,"","",""
389,activerubic,0.8.0|0.8.1,Mikael Lammentausta,activerdf
390,activesalesforce,0.3.9|0.1.9|0.5.4|0.2.8|0.3.7|0.0.6|0.4.7|0.1.7|0.4.0|0.1.8|1.1.6|0.6.1|0.4.2|0.0.3|0.0.9|0.5.0|0.2.3|1.1.4|1.1.0|0.5.2|0.6.2|0.5.1|0.2.6|0.2.5|0.0.2|0.3.4|0.4.8|0.0.4|0.3.0|1.0.0|0.1.0|0.4.9|0.6.3|0.3.2|0.1.6|0.2.9|0.2.2|0.0.8|0.5.8|0.3.6|0.2.4|0.0.5|0.1.4|0.5.9|0.4.4|0.4.3|0.4.6|0.0.7|0.1.3|0.3.8|0.3.1|0.2.7|0.1.1|1.1.3|0.5.5|0.5.6|0.1.2|0.5.3|0.3.3|1.1.5|0.2.1|0.1.5|0.4.5|0.2.0|0.5.7,Doug Chasman,rails|asf_scaffold_generator|builder
391,activesambaldap,0.0.4|0.0.7|0.0.5|0.0.3|0.0.1|0.0.6|0.0.8,Kouhei Sutou,activeldap|hoe
392,ActiveSambaLdap,"","",""
393,active_scaffold,3.0.4|3.0.2|3.0.12|3.0.5|3.0.11|3.0.1,Many|see README,mocha|activerecord|render_component|verification|actionpack
394,active_scaffold_batch_vho,3.0.1,Volker Hochstein,jeweler|bundler|shoulda|rcov|active_scaffold_vho
395,active_scaffold_config_list_vho,3.0.0|3.0.2,Volker Hochstein,shoulda|jeweler|active_scaffold_vho|rcov|bundler
396,active_scaffold_export,0.9.5|3.0.5|3.0.2|0.9.4|3.0.4,Volker Hochstein|Mojo Tech|LLC|see commits,jeweler|rcov|fastercsv|active_scaffold|bundler|shoulda
397,active_scaffold_export_vho,3.0.0,Volker Hochstein,rcov|active_scaffold_vho|bundler|jeweler|shoulda
398,active_scaffold_generator,0.1.0,Tyler Rick,thoughtbot-shoulda
399,active_scaffold_generator_gem,"","",""
400,active_scaffold_sortable_vho,3.0.0,Volker Hochstein,jeweler|active_scaffold_vho|shoulda|bundler|rcov
401,active_scaffold_vho,3.0.6|3.0.9|3.0.10|3.0.11|3.0.7,Many|see README,rails|render_component_vho|verification|jeweler|rcov|shoulda|bundler
402,active_schema,"","",""
403,activesesame,0.1.1,Max Warnock,libxml-ruby|rest-open-uri
404,active_shipping,0.9.4|0.9.7|0.0.2|0.1.2|0.0.1|0.9.1|0.1.3|0.1.0|0.9.5|0.1.4|0.1.1|0.9.6|0.9.3,James MacAulay|Tobi Lutke|Cody Fauser|Jimmy Baker,mocha|activesupport
405,activesms,0.6.0|0.0.2,Robert Cottrell|Ben Curren|Dean Mao,actionpack|activesupport
406,active_smsgate,0.0.3|0.0.2|0.0.4,Pechnikov Maxim,thoughtbot-shoulda|nokogiri|activeresource|httparty
407,activesp,0.0.1|0.0.7|0.0.5|0.0.6,Peter Vanbroekhoven,nokogiri|savon-xaop
408,activespec,"","",""
409,activesupport,3.0.0|1.3.1|3.0.0.beta|1.2.5|3.0.0.beta2|1.0.3|1.4.2|2.0.1|3.0.2|2.2.2|2.3.7|2.3.4|1.2.2|1.1.1|2.3.9|1.0.2|3.0.4.rc1|2.3.5|2.3.8.pre1|3.0.0.rc|2.3.3|1.1.0|3.0.0.beta4|1.4.4|2.3.6.pre|2.3.6|3.0.pre|1.2.4|2.3.2|2.1.2|2.3.9.pre|1.4.1|2.1.0|1.0.4|2.0.0|2.0.2|2.3.8|1.4.3|2.0.5|2.1.1|2.2.3|3.0.3|1.3.0|3.0.0.rc2|3.0.0.beta3|1.0.1|1.2.1|2.3.10|2.0.4|1.0.0|1.4.0|1.2.3,David Heinemeier Hansson,""
410,activesupport-jcache,"","",""
411,activesupport-slices,0.0.1,Sven Fuchs,""
412,activetiger,"","",""
413,activetokyocabinet,0.1.3|0.1.2|0.1.9|0.1.1|0.1.4|0.1.8|0.1.5|0.2.0|0.1.6|0.1.7|0.2.1,winebarrel,activerecord
414,active_tunes,"","",""
415,active_unimod_generator,"","",""
416,active_url,"","",""
417,activevalidators,1.1.0|1.2.4|1.0.2|1.2.0|1.0.0|1.2.1|1.2.3,Franck Verrot|Paco Guzmán|Oriol Gual|Garrett Bjerkhoel,rspec|date_validator|rspec-core|rspec-expectations|activemodel|mail|activerecord|bundler
418,activewarehouse,0.3.0|0.2.0,Anthony Eden,actionpack|rake|activerecord|rails_sql_views|activesupport
419,activewarehouse-etl,0.7.1|0.5.0|0.4.0|0.2.0|0.7.2|0.7.0|0.3.0|0.8.2|0.8.0|0.8.4|0.9.1|0.5.1|0.8.3|0.5.2|0.6.0|0.9.0|0.1.0|0.6.1,Anthony Eden,rake|adapter_extensions|activerecord|fastercsv|activesupport
420,active_workbench,"","",""
421,activeworlds_ffi,"","",""
422,active_wrapper,0.4.0|0.3.2|0.2.4|0.4.3|0.4.4|0.2.5|0.2.0|0.3.1|0.2.7|0.2.1|0.3.4|0.2.6|0.2.2|0.3.3|0.2.3|0.3.0|0.4.2,Winton Welsh,rake|rspec|activerecord
423,active_wrapper-ar2,0.4.4|0.4.2|0.4.3,Winton Welsh,rake|activerecord|rspec
424,active_wrapper-solo,0.4.4|0.4.3|0.4.2,Winton Welsh,activerecord|rake|rspec
425,active_youtube,"","",""
426,activities,0.1.0,Nando Vieira,activerecord
427,activity,"","",""
428,activity_mapper,"","",""
429,activity_stream,0.0.2|0.0.3,Andrew Smith,rails|rspec-rails|capybara
430,activity_streams,0.0.0|0.1.0|0.2.2|0.2.1,Ruben Fonseca,sax-machine|feedzirra|json|yard|rspec|hashie
431,activo-rails,"","",""
432,acts_as_abusable,"","",""
433,acts_as_account,1.1.0|1.1.5,Thies C. Arntzen|Norman Timmler|Matthias Frick|Phillip Oertel,database_cleaner|actionpack|activerecord
434,acts_as_acts_as,0.0.1|0.0.4|0.0.6|0.0.2|0.0.3,phinze,rspec
435,acts_as_aggregate_root,"","",""
436,acts-as-aggregate-root,0.1.0,Surya Gaddipati,shoulda|bundler|rcov|jeweler
437,acts_as_amazon_product,1.1|1.0|1.2,Scott Nedderman,amazon-ecs
438,acts_as_api,0.1.4|0.2.1|0.0.2|0.1.7|0.1.10|0.0.3|0.0.1,Christian Bäuerlein,activerecord|actionpack|hoe|rubyforge
439,acts_as_archive,0.3.2|0.1.6|0.2.2|0.3.3|0.1.5|0.2.0|0.4.0|0.2.3|0.3.4|0.3.0|0.2.1|0.2.4|0.2.5|0.1.4,Winton Welsh,""
440,acts_as_arter_flow_object,0.1.0|0.2.0|0.2.4|0.3.0,tim.teng,""
441,acts-as-assetable,0.0.2.0|0.0.2.1,Lance Pollard,paperclip
442,acts_as_audited,1.1.1|1.0.2|2.0.0.rc4|2.0.0.rc5|1.1.0,Brandon Keepers,thoughtbot-shoulda|jnunemaker-matchy|activerecord
443,acts_as_audited_collection,"","",""
444,acts_as_audited_customized,1.2.2|1.2.1|1.3.2,Brandon Keepers|Pat George,activerecord|thoughtbot-shoulda|jnunemaker-matchy
445,acts_as_audited_on_steroids,0.1.1,Juan Manuel Barreneche|Lucas Florio,acts_as_audited
446,acts_as_audited_rails3,1.1.2|1.1.1.5,Brandon Keepers,activerecord|thoughtbot-shoulda|jnunemaker-matchy
447,acts_as_background_solr,0.5.1,Michael Bryzek,""
448,acts_as_bits,0.2.1,maiha,""
449,acts_as_blamable,0.0.5|0.0.3|0.0.6|0.0.4,Philipp Ullmann,sqlite3-ruby|activerecord|rspec
450,acts_as_cachable,"","",""
451,acts_as_cached,0.1.2|0.1.0,Adocca Entertainment AB,""
452,acts_as_commentable,2.1.0|2.0.2|3.0.0|3.0.1|2.0.1,Cosmin Radoi|Jack Dempsey|Xelipe|Chris Eppstein,""
453,acts_as_commentable_with_threading,1.1.0,Evan Light|Jack Dempsey|Xelipe|xxx,rails|bundler|activesupport|moretea-awesome_nested_set|activerecord|sqlite3-ruby|rspec|rake
454,acts_as_comparable,1.2|1.0,Mark Van Holstyn|Zach Dennis,activerecord
455,acts_as_concatenation,"","",""
456,acts_as_configurable,0.0.3|0.0.7|0.0.6|0.0.8,Philipp Ullmann,activerecord|sqlite3-ruby|rspec
457,acts_as_constant,1.0.4|1.0.5|1.0.1|1.0.0|1.0.3,"",rails
458,acts_as_content_node,0.1.8|0.1.10|0.1.9|0.1.11|0.1.13|0.1.7,Steve England,""
459,acts_as_crafter,"","",""
460,acts_as_current,1.0.0,Coroutine|John Dugan,activesupport|activerecord
461,acts-as-dag,1.1.0|1.1.2|2.5.4|2.5.3|2.5.0|1.1.3,Matthew Leventi|Robert Schmitt,""
462,acts_as_dashboard,0.4.1|0.4.0|0.3.2|0.1.0|0.3.3,Nick Hoffman,rspec-rails|rspec
463,acts_as_dated_detail,0.0.2,Paul Gillard,""
464,acts_as_decimal,1.0.3|1.0.2|1.0.6|1.0.1|1.0.0|1.0.4,Oriol Gual|Josep M. Bach|Josep Jaume Rey,activemodel|rspec|activerecord
465,acts_as_dropdown,"","",""
466,acts_as_eav_model,0.0.2|0.0.0,Marcus Wyatt,rails|jeweler|sqlite3-ruby
467,acts_as_encrypted,1.0.1,Alexander Bartlow,hoe|hoe
468,ActsAsEscaped,0.0.1,Ryan Davis,hoe
469,acts_as_eventable,0.1.1,bigfleet,ruby-sqlite
470,acts_as_event_owner,1.0.0|1.1.0|1.1.1|1.1.2,Danny Burkes,ri_cal
471,acts_as_extjs,0.1.0|0.3.1|0.1.1|0.1.5|0.3.0|0.1.3|0.1.4|0.1.2,Marco Scholl,will_paginate|rspec|activerecord
472,ActsAsFastNestedSet,0.1.2|0.1.1|0.0.1|0.1.5|0.1.3,adocca Entertainment AB,AdoccaMemcache|hoe
473,acts_as_favable,1.0.1,Andy Wang,""
474,acts_as_favorite,0.1.1|0.1,Josh Martin,""
475,acts_as_ferret,0.4.8.2|0.4.2|0.4.8.1|0.4.6|0.4.8.rails3|0.3.1|0.4.1|0.5.2|0.4.0|0.4.3|0.5|0.4.8|0.5.1|0.4.4,Jens Kraemer,""
476,acts_as_filterable,0.2.0|0.1.4,Rob Ares,matchy|Shoulda|activesupport|activerecord
477,acts_as_flashcard,0.1.0,Bastien Vaucher,activerecord|jeweler|bundler|activerecord
478,acts_as_flux_capacitor,0.6.2|0.6.3|0.5.0|0.6.5|0.6.7|0.6.1|0.5.4|0.6.6|0.6.0|0.6.4|0.5.2,Jim Cropcho,""
479,acts_as_followable,0.1.1|0.1.0|0.1.3|0.1.4,Kristijan Sedlak,""
480,acts_as_formatted,0.2.1,imedo GmbH,""
481,acts_as_fu,0.0.7|0.0.4|0.0.5|0.0.7.2|0.0.6|0.0.7.1|0.0.3,Pat Nakajima,activerecord
482,acts_as_geocodable,2.0.1|1.0.4|1.0.2|1.0.1|2.0.0|2.0.2|1.0.3,Daniel Morrison|Brandon Keepers,graticule
483,acts_as_historical,0.0.4|0.1.3|0.0.3|0.1.0|0.1.4|0.1.5|0.1.1|0.1.2|0.0.1,hasclass,thoughtbot-shoulda
484,acts_as_human,2.0.1|2.0.2|2.0.0,Brent Greeff,""
485,acts_as_human_name,0.0.2,Dave Christiansen,""
486,acts_as_icontact,0.1.1|0.4.3|0.4.0|0.1.5|0.3.0|0.3.2|0.4.2|0.2.4|0.2.0|0.2.3,Stephen Eley,""
487,acts_as_importable,0.4.0|0.4.2|0.3.0|0.2.0,Jagdeep Singh,fastercsv|jeweler|bundler|actionpack|activerecord
488,acts_as_indexed,0.6.3|0.6.5|0.6.2|0.6.4,Douglas F Shearer,""
489,acts_as_inheritance_root,"","",""
490,acts_as_inquirable,"","",""
491,acts_as_interface,0.1.0,Philippe Huibonhoa,shoulda|rcov|bundler|jeweler|activesupport
492,acts-as-joinable,0.1.6.2|0.0.1.7|0.2|0.1.3|0.1.7.8|0.0.1.5|0.1.6.3|0.1.6.1|0.1.0|0.2.2|0.1.7.3|0.1.7.7|0.1.4|0.1.7|0.2.6|0.1.5|0.1.6.8|0.0.6|0.2.3|0.1.6.5|0.0.1.6|0.1.7.4|0.1.7.6|0.1.7.2|0.1.7.5|0.1.6,Lance Pollard,""
493,acts_as_label,0.1.0|0.1.1|1.0.0|0.1.6|1.0.1|1.0.2|0.2.0|0.1.3|0.1.2|0.1.4,Coroutine|John Dugan,activesupport
494,acts-as-layoutable,"","",""
495,acts_as_linkable,0.0.4|0.0.3|0.0.5,Tyler Gannon,thoughtbot-shoulda
496,acts-as-linkable,"","",""
497,acts_as_list,"","",""
498,acts-as-list,"","",""
499,acts_as_list_ar,"","",""
500,acts_as_list_mongoid,0.2.0|0.1.0|0.2.2,Kristian Mandrup,mongoid_embedded_helper|mongoid
501,acts_as_list_with_sti_support,1.0.1|0.1.0|1.0.2|0.1.2|0.2.0|0.2.1|0.1.1,Coroutine|John Dugan,activesupport
502,acts_as_localizable,0.3.1|0.2.0|0.3.2,davydotcom,thoughtbot-shoulda
503,acts_as_lookup,0.0.1|0.0.2,Brian Percival,""
504,acts_as_magic_model,"","",""
505,acts_as_markdown,0.1.0|0.1.2,Brian Landau,rdiscount|activerecord|activesupport
506,acts_as_markup,0.1.1|1.1.1|0.2.0|0.1.0|1.2.1|1.3.4|1.0.0|0.3.0|0.4.0|1.3.1|1.3.0|1.1.0|1.2.0|1.3.3|1.1.2,Brian Landau,activerecord|RedCloth|wikitext|activesupport|rdiscount
507,acts-as-messageable,0.0.2|0.0.3,Piotr Nielacny,""
508,acts_as_messenger,0.0.3|0.0.1|0.1.0|0.0.2|0.0.4|0.0.5,Mike Nelson,active_record|rspec
509,acts-as-mobile,"","",""
510,acts_as_money,0.2.3|0.2.2,Tim Cowlishaw,activerecord|money
511,acts_as_mongo_rateable,0.2.0,M. E. Patterson,""
512,acts_as_mongo_taggable,0.2.1|0.2.2,Matt E. Patterson,mongo_mapper
513,acts_as_muschable,"","",""
514,acts_as_nested_by,0.1.2,Thomas Limp,activerecord|sqlite3-ruby|shoulda
515,acts_as_nice_url,1.0.0|2.0.1,Nicolas Cavigneaux,activerecord
516,acts_as_oauth_accessible,0.0.1,SAWADA Tadashi,rspec|oauth
517,acts-as-optionable,0.3.0|0.3.1|0.0.0|0.4.1|0.4.2|0.2.0|0.4.0|0.4.3|0.1.1,Brendon Murphy,""
518,acts_as_oqgraph,0.1.4|0.1.2|0.1.5|0.1.6|0.1.1|0.1.0,Stuart Coyle,""
519,acts_as_ordinalized,0.2.5|0.1.3|0.2.3|0.1.4|0.1.2|0.1.1|0.1.5|0.1.0,mandaryn,rspec
520,acts_as_owner,"","",""
521,acts_as_pack_rat,1.0.5|1.0.7|1.0.0|1.0.6,markbates,""
522,acts_as_paginable,0.3.0|0.1.0,Julian Fischer,thoughtbot-shoulda
523,acts_as_paranoid,0.3.1|0.1.6|0.1.5|0.2|0.1.4|0.1.7,Rick Olson,""
524,acts_as_partitionable,0.0.3|0.0.1,RHG Team,""
525,acts_as_permission,"","",""
526,acts_as_polymorphic_controller,"","",""
527,acts_as_privilege,"","",""
528,acts_as_protocolable,0.1.3|0.1.2|0.1.1,Igor Alexandrov,sys-admin|activerecord
529,acts_as_publishable,0.1.0|0.2.1|0.2,Rasmus Bang Grouleff,""
530,acts_as_queue,0.1.1|0.1.0|0.1.3,Matthew Lang,shoulda
531,acts_as_rails3_generator,"","",""
532,acts_as_rateable,"","",""
533,acts_as_rateable_by_ip,0.0.1,Eric Berry,""
534,acts_as_rated,"","",""
535,acts-as-rated,"","",""
536,acts_as_rdf,0.1.5|0.1.1|0.1.0|0.1.3|0.1.2|0.1.4,Andrew Sodt,yard|rdf|rdf-raptor|activerecord
537,acts_as_readonlyable,0.0.7|0.0.9|0.0.5|0.0.6|0.0.8|0.0.4,RHG Team,""
538,acts_as_reportable,1.0.1|1.0.0|1.1.0,Michael Milner,ruport
539,acts_as_restful_list,0.3.0|0.1.0|0.2.1|0.0.3|0.2.0,'Trey Bean',rspec
540,acts_as_revisable,"","",""
541,acts_as_revisionable,1.0.5|1.0.3,Brian Durand,sqlite3|jeweler|activerecord|rspec
542,acts_as_runnable_code,1.0.0|1.0.1,David Stevenson,acts_as_wrapped_class|hoe
543,acts_as_sane_tree,1.2|1.4|1.0|1.3,Chris Roberts,activerecord
544,acts_as_sanitiled,1.1.2|1.1.1|1.0.0,Gabe da Silveira,bacon|nokogiri|RedCloth|sanitize|activesupport
545,acts_as_scaffold,0.1.4|0.1.1|0.1.3|0.1.2,Michael Koper,""
546,acts_as_scribe,"","",""
547,acts_as_sdata,1.0.1,Daniel Vartanov|Eugene Gilburg|Michael Johnston,""
548,acts_as_searchable,"","",""
549,acts_as_secure,0.0.3|0.0.1,RHG Team,""
550,acts_as_serializable,0.1.6|0.1.2,Birkir A. Barkarson,jsonbuilder|activesupport
551,acts_as_service,0.0.3|0.0.4|0.0.5,Brian Percival,""
552,acts_as_singleton,0.0.5|0.0.3|0.0.1|0.0.4,Stephen Celis,activerecord
553,acts_as_sluggable,0.0.3|0.0.1,David Padilla,shoulda|bson_ext|mongoid
554,acts_as_solr,1.2.0|1.0.0|1.3.1|1.3.2|1.3.0|1.3.3|1.1.2|1.1.3,Kyle Maxwell,thoughtbot-shoulda
555,acts_as_solr_reloaded,1.5.0|1.0.0|1.2.0|1.4.0|1.3.0,Diego Carrion,""
556,acts_as_sortable,0.0.0.pre1|0.0.0.pre3,jduarte,thoughtbot-shoulda
557,acts_as_state_machine,2.2.0|2.1.3,RailsJedi|Scott Barron,activerecord
558,acts_as_static_controller,"","",""
559,acts_as_statused,1.0.1|1.0.0|1.0.2|1.0.3,markbates,rails
560,acts_as_strip,1.0.0,Marco Scholl,activerecord|activerecord|bundler|jeweler|jeweler|bundler|rcov|rcov
561,acts_as_stripped,0.1.1,Ryan Sonnek,""
562,acts_as_subscription,"","",""
563,acts_as_taggable,2.0.1|1.0.4|2.0.2,"Demetrius Nunes,Dirk Elmendorf",""
564,acts-as-taggable-on,1.1.7|1.0.14|1.1.3|1.0.17|1.0.19|1.1.8|1.1.2|2.0.0.pre5|1.1.6|1.0.16|2.0.1|2.0.0.rc1|1.1.1|1.0.12|1.1.0|1.0.6|2.0.0|2.0.0.rc2|2.0.0.pre1|1.0.15|1.1.5|2.0.4|1.0.18|1.1.4|1.0.10|1.1.9|2.0.2|2.0.0.pre3|1.0.13|0.0.0|1.0.11|2.0.3|1.0.9|2.0.0.pre4|2.0.5|2.0.6|1.0.8,Michael Bleigh,""
565,acts-as-taggable-on-for-domains,0.1.0,Michael Bleigh|Josh N. Abbott,""
566,acts-as-taggable-on-simonwh,"","",""
567,acts_as_taggable_on_steroids,1.2,Jonathan Viney,""
568,acts_as_textcaptcha,1.1.0|1.1.2|1.2.1|2.1.5|2.1.2|2.1.4|2.1.1|1.2.0|2.2.0|2.1.3,Matthew Hutchinson,bcrypt-ruby
569,acts_as_time_frame,"","",""
570,acts_as_tokenizable,0.3.3|0.1.0|0.2.0|0.3.2|0.3.0,Enrique Garcia Cota|Francisco de Juan,thoughtbot-shoulda
571,acts_as_trashable,1.0.3,Brian Durand,activerecord|sqlite3|rspec|jeweler
572,acts_as_tree,0.1.0,Erik Dahlstrand|Rails Core,""
573,acts_as_tree_rails3,"","",""
574,acts-as-tree-with-dotted-ids,"","",""
575,acts_as_versioned,0.2|0.1.3|0.6.0|0.1.2|0.2.1,Rick Olson,activerecord|activesupport
576,acts_as_video_fu,"","",""
577,acts_as_viewable,"","",""
578,acts_as_votable,0.0.4,Ryan,rspec|rails
579,acts_as_working_days,0.0.4|0.0.2|0.0.6,Pablo Cantero,""
580,acts_as_wrapped_class,1.0.0,David Stevenson,hoe
581,acts_as_xapian,0.1.1,Mike Nelson,rspec|active_record
582,ac_uniquify,"","",""
583,ad_agency,0.1.2|0.1.1,Rick DeNatale,rspec
584,adam,1.3.1|1.1.2|1.1.1|1.4.0|1.2.0|1.5.1|1.0.3|1.5.2|1.0.2,Johannes Gorset,""
585,adamhunter-contacts,1.1.17|1.1.16|1.1.22|1.1.21|1.1.20|1.1.19,Lucas Carlson,gdata|json
586,adapt,"","",""
587,adaptation,0.1.7|0.0.3|0.1.0|0.1.5|0.0.5|1.0.1|0.1.9|0.0.4|0.1.6|0.1.2|0.1.3|0.0.7|0.0.8|0.0.1|0.1.8|0.1.4|0.0.9|0.1.10|0.0.2|0.0.6,Xavi Vila Morell,roxml|activerecord
588,adapter,0.5.1|0.5,John Nunemaker,""
